-0.13437357330546734   28.95242153391432
-0.1289599967534773   27.98874538807781
-0.12616392910406116   24.85233394543812
-0.11797863382267904   21.476220912340494
-0.11073888826889317   19.547786446444206
-0.10885590512037496   16.8937541638344
-0.09886878975722091   13.276857366055566
-0.09881197561049837   11.587583403505562
-0.08616676981139726   8.936797643565626
-0.07979141091846154   6.042793226942081
-0.07883774488419037   4.353789807947891
-0.07251108383130256   2.9077345020814818
-0.06067345054632889   -2.3978951711357155
-0.05252062049164519   -4.808708797061911
-0.051558838150699504   -6.73903706784894
-0.047042113486258086   -7.70298375724127
-0.04247669098176876   -10.11487955739075
-0.033386427506163274   -13.732046898725415
-0.02792415311412544   -16.143672155319052
-0.01448760741424615   -15.656964298396034
