# norb: 3 spin index NOT included 
 0  0    -0.271945112
 0  3    -2.152138636
 1  1    -0.271945112
 1  4    -2.152138636
 2  2    -0.271945112
 2  5    -2.152138636
 3  0    -2.152138636
 3  3    12.065627325
 4  1    -2.152138636
 4  4    12.065627325
 5  2    -2.152138636
 5  5    12.065627325
