# norb: 2 spin index NOT included 
 0  0    -0.634757475
 0  2    -1.303150861
 1  1    -0.634757475
 1  3    -1.303150861
 2  0    -1.303150861
 2  2     8.658600308
 3  1    -1.303150861
 3  3     8.658600308
